# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=890819740
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./testtraces_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,Q
-4083.93,0.917904,0.390622,2,5,0,4084.44,0.885002,0.901445
-4082.41,0.832552,0.390622,2,3,0,4085.42,0.894679,0.900667
-4082.56,0.967531,0.390622,2,7,0,4083.64,0.904984,0.897374
-4083.13,0.875828,0.390622,2,7,0,4083.56,0.91083,0.8982
-4083.48,0.93464,0.390622,2,7,0,4084.75,0.887422,0.901058
-4082.54,1,0.390622,2,3,0,4083.45,0.894658,0.902378
-4082.73,0.986011,0.390622,3,11,0,4082.8,0.906479,0.89669
-4082.74,0.993025,0.390622,2,3,0,4082.87,0.908602,0.896736
-4083.97,0.700349,0.390622,2,7,0,4085.04,0.907616,0.901002
-4082.66,0.896769,0.390622,2,7,0,4085.73,0.890772,0.90293
-4083.34,0.823564,0.390622,3,9,0,4084.06,0.907793,0.895185
-4084.08,0.973179,0.390622,3,7,0,4084.27,0.918498,0.895798
-4082.97,0.948981,0.390622,3,11,0,4084.75,0.898799,0.897689
-4083.18,0.774649,0.390622,2,7,0,4085.43,0.902006,0.901843
-4082.48,1,0.390622,1,3,0,4083.06,0.898197,0.901477
-4082.35,0.991,0.390622,3,7,0,4082.64,0.899367,0.900639
-4082.45,0.96532,0.390622,2,7,0,4082.64,0.901123,0.898339
-4083.04,0.897929,0.390622,2,7,0,4085.76,0.890598,0.90047
-4082.51,0.968466,0.390622,1,3,0,4083.23,0.894607,0.902271
-4082.99,0.982871,0.390622,4,15,0,4084.55,0.911599,0.896275
-4083.28,0.990675,0.390622,2,3,0,4083.36,0.914133,0.8959
-4084.4,0.741764,0.390622,1,3,0,4084.86,0.915589,0.898246
-4082.72,1,0.390622,2,3,0,4084.4,0.909064,0.897343
-4082.56,0.99963,0.390622,3,11,0,4082.8,0.892757,0.90258
-4082.64,0.974946,0.390622,2,3,0,4082.7,0.89065,0.901894
-4082.42,0.985012,0.390622,2,3,0,4082.7,0.893986,0.901655
-4083.94,0.972526,0.390622,3,9,0,4084.03,0.918233,0.894255
-4083.35,0.928473,0.390622,4,15,0,4085.47,0.888731,0.900687
-4082.42,0.81671,0.390622,2,7,0,4084.7,0.896784,0.899667
-4082.86,0.88171,0.390622,1,1,0,4082.86,0.894709,0.8992
-4082.54,0.999751,0.390622,2,7,0,4082.88,0.897367,0.901856
-4083.05,0.951917,0.390622,2,3,0,4083.05,0.899091,0.902492
-4083.01,1,0.390622,2,3,0,4083.26,0.900056,0.902163
-4083.05,0.870319,0.390622,2,3,0,4084.3,0.892775,0.899546
-4082.39,1,0.390622,2,3,0,4082.9,0.894949,0.900689
-4083,0.905332,0.390622,3,7,0,4084.22,0.887847,0.902095
-4084.33,0.786039,0.390622,3,11,0,4084.93,0.902194,0.895053
-4082.87,0.981677,0.390622,1,3,0,4084.76,0.910491,0.896572
-4082.95,0.999473,0.390622,2,3,0,4082.96,0.910978,0.896157
-4082.97,0.993127,0.390622,3,7,0,4083.03,0.909616,0.895859
-4084,0.839898,0.390622,2,3,0,4084.81,0.918843,0.89456
-4086.42,0.64221,0.390622,3,7,0,4087.21,0.924712,0.896264
-4085.55,1,0.390622,1,1,0,4086.41,0.923208,0.895879
-4085.18,1,0.390622,1,1,0,4085.76,0.921847,0.896086
-4086.67,0.675731,0.390622,1,1,0,4086.88,0.922748,0.897534
-4087.04,0.823469,0.390622,2,3,0,4090.19,0.918147,0.889704
-4085.4,1,0.390622,2,3,0,4086.88,0.922272,0.891238
-4082.76,1,0.390622,3,7,0,4085.3,0.90936,0.897494
-4082.35,0.978576,0.390622,2,7,0,4083.08,0.897919,0.899653
-4083.38,0.91761,0.390622,2,7,0,4084.53,0.889704,0.904931
-4083.71,0.824588,0.390622,3,11,0,4084.85,0.913007,0.898375
-4083.52,0.994302,0.390622,2,7,0,4084.22,0.893077,0.898664
-4086.39,0.956768,0.390622,4,15,0,4086.84,0.924136,0.889902
-4085.19,0.922477,0.390622,3,7,0,4087.84,0.91158,0.8923
-4082.79,0.992225,0.390622,3,11,0,4085.61,0.88977,0.903464
-4082.94,0.816234,0.390622,3,11,0,4083.86,0.910337,0.897852
-4083.27,0.691745,0.390622,2,7,0,4085.87,0.888372,0.90103
-4083.8,0.950862,0.390622,2,3,0,4084.43,0.887205,0.905897
-4083.62,0.997459,0.390622,2,3,0,4084.1,0.882456,0.904064
-4084.89,0.794088,0.390622,2,3,0,4085.42,0.888933,0.906933
-4084.11,1,0.390622,1,1,0,4084.75,0.885594,0.906532
-4085.03,0.932385,0.390622,2,3,0,4085.06,0.886824,0.907438
-4086.56,0.61951,0.390622,1,1,0,4086.76,0.890165,0.908048
-4084.37,1,0.390622,3,7,0,4085.93,0.885426,0.906901
-4084.53,0.740262,0.390622,3,7,0,4086.35,0.881024,0.902551
-4083.25,0.993542,0.390622,4,15,0,4086.14,0.91236,0.895163
-4082.59,0.707011,0.390622,2,3,0,4085.71,0.906309,0.898805
-4082.59,0.743325,0.390622,2,3,0,4085.14,0.906309,0.898805
-4083.2,0.874834,0.390622,2,3,0,4083.31,0.89867,0.897357
-4083.49,0.994665,0.390622,2,7,0,4085.08,0.915593,0.895487
-4083.55,0.913146,0.390622,2,3,0,4084.21,0.914703,0.897019
-4085.1,0.934557,0.390622,3,11,0,4085.74,0.889115,0.907102
-4082.84,0.993624,0.390622,3,7,0,4085.01,0.909829,0.897723
-4082.83,0.997197,0.390622,1,3,0,4083.04,0.909752,0.896499
-4082.88,0.898722,0.390622,3,9,0,4083.52,0.88793,0.902775
-4083.6,0.81338,0.390622,1,1,0,4083.6,0.884555,0.902384
-4082.46,0.993218,0.390622,3,9,0,4083.65,0.901531,0.898233
-4082.33,0.947036,0.390622,2,3,0,4082.81,0.901151,0.89995
-4083.1,0.843945,0.390622,3,11,0,4083.77,0.899407,0.897301
-4087.69,0.622449,0.390622,2,7,0,4091.74,0.929559,0.895085
-4084.67,0.941266,0.390622,3,7,0,4088.03,0.922391,0.89377
-4083.74,0.937462,0.390622,2,3,0,4085.25,0.914659,0.893993
-4083.9,0.990601,0.390622,1,1,0,4083.93,0.915433,0.893661
-4083.9,0.624598,0.390622,1,3,0,4086.21,0.915433,0.893661
-4083.05,0.992461,0.390622,4,15,0,4084.49,0.911971,0.897035
-4082.51,0.997903,0.390622,3,11,0,4083.12,0.898565,0.901497
-4082.35,0.975727,0.390622,4,15,0,4083.81,0.895933,0.90125
-4082.86,0.901972,0.390622,2,3,0,4083.07,0.891271,0.900614
-4083.61,0.928308,0.390622,2,3,0,4083.71,0.901821,0.902493
-4085.99,0.811405,0.390622,2,7,0,4086.69,0.897144,0.894953
-4083.67,1,0.390622,1,1,0,4085.41,0.900067,0.896332
-4084.62,0.920754,0.390622,2,3,0,4084.82,0.898278,0.8958
-4083.15,1,0.390622,1,1,0,4084.26,0.901887,0.896597
-4083.35,0.961076,0.390622,1,1,0,4083.52,0.902426,0.896174
-4083.54,0.996611,0.390622,2,3,0,4083.61,0.911886,0.898608
-4082.59,0.998239,0.390622,2,7,0,4083.47,0.901302,0.897854
-4083.04,0.876936,0.390622,1,1,0,4083.07,0.899202,0.897456
-4083.04,0.5789,0.390622,1,1,0,4084.41,0.899202,0.897456
-4089.06,0.538553,0.390622,3,9,0,4089.22,0.925652,0.898243
-4084.9,1,0.390622,2,3,0,4088.44,0.922455,0.895008
-4082.82,0.984891,0.390622,3,7,0,4085.91,0.901517,0.901371
-4084.53,0.893674,0.390622,2,5,0,4086.12,0.877509,0.90659
-4084.86,0.940745,0.390622,2,3,0,4085.27,0.877743,0.907763
-4082.69,0.998321,0.390622,4,15,0,4084.94,0.889998,0.902146
-4082.41,0.970558,0.390622,2,7,0,4083.26,0.9044,0.898704
-4083.45,0.823499,0.390622,2,3,0,4083.74,0.910196,0.899218
-4082.32,0.982834,0.390622,3,11,0,4083.63,0.899229,0.899424
-4082.48,0.956245,0.390622,2,7,0,4082.73,0.903662,0.899659
-4087.22,0.558838,0.390622,2,3,0,4088.54,0.902124,0.892737
-4084.22,1,0.390622,2,7,0,4089.42,0.89926,0.903911
-4084.85,0.854475,0.390622,3,7,0,4086.55,0.877044,0.904623
-4084.31,0.842849,0.390622,2,3,0,4085.55,0.885476,0.906809
-4083.82,0.889761,0.390622,2,7,0,4087.65,0.895985,0.904325
-4083.34,1,0.390622,1,1,0,4083.91,0.896388,0.903615
-4083.04,1,0.390622,2,3,0,4083.49,0.892313,0.899749
-4082.6,0.870827,0.390622,2,3,0,4083.58,0.897378,0.902028
-4082.74,0.979062,0.390622,3,9,0,4083.23,0.899036,0.898069
-4082.41,1,0.390622,1,3,0,4082.81,0.903008,0.898237
-4082.41,0.988001,0.390622,2,7,0,4083.29,0.894009,0.901477
-4082.92,0.916634,0.390622,2,3,0,4083.06,0.8963,0.902961
-4082.86,0.98736,0.390622,3,7,0,4083.28,0.888342,0.902494
-4082.81,0.995696,0.390622,3,7,0,4082.92,0.888996,0.9022
-4082.31,0.857468,0.390622,4,15,0,4083.63,0.898485,0.900578
-4083.17,0.873014,0.390622,4,15,0,4083.66,0.899098,0.902678
-4083.77,0.844583,0.390622,1,1,0,4083.91,0.900856,0.902967
-4087.71,0.938174,0.390622,3,11,0,4089.92,0.934278,0.890003
-4083.34,0.985052,0.390622,3,7,0,4087.9,0.906295,0.895417
-4083.56,0.955559,0.390622,1,1,0,4083.68,0.906495,0.895043
-4084.17,0.939124,0.390622,2,3,0,4084.38,0.912655,0.899256
-4084.28,0.981532,0.390622,3,11,0,4084.85,0.889921,0.898856
-4083.35,0.993994,0.390622,2,7,0,4084.74,0.893189,0.904318
-4083.77,0.967904,0.390622,1,3,0,4084.5,0.888567,0.905701
-4083.25,1,0.390622,2,3,0,4083.7,0.888412,0.904808
-4083.35,0.660182,0.390622,2,3,0,4085.56,0.887405,0.901348
-4082.54,1,0.390622,2,5,0,4083.59,0.893323,0.900694
-4083.34,0.909677,0.390622,2,3,0,4083.35,0.889846,0.900212
-4085.14,0.567849,0.390622,1,1,0,4085.24,0.886543,0.899236
-4085.14,0.33125,0.390622,1,1,0,4087.92,0.886543,0.899236
-4087.99,0.650604,0.390622,2,7,0,4092.36,0.922795,0.898677
-4085.4,0.987511,0.390622,3,7,0,4088.84,0.920454,0.891192
-4085.48,0.995229,0.390622,2,3,0,4086.03,0.925209,0.894243
-4084.96,0.985123,0.390622,2,3,0,4085.84,0.92367,0.892939
-4084.6,0.969658,0.390622,2,3,0,4085.29,0.91777,0.892408
-4083.53,0.998221,0.390622,2,7,0,4085.29,0.913589,0.89445
-4083.27,0.985384,0.390622,3,7,0,4084.47,0.914034,0.895799
-4082.3,0.818744,0.390622,2,7,0,4084.82,0.899505,0.899578
-4082.66,0.946136,0.390622,2,7,0,4085.13,0.890418,0.901972
-4082.75,0.998514,0.390622,1,3,0,4082.93,0.889336,0.903005
-4083.47,0.857224,0.390622,2,3,0,4083.79,0.894412,0.904242
-4084.44,0.989329,0.390622,2,7,0,4086.31,0.910075,0.893337
-4083.07,0.988837,0.390622,3,11,0,4085.09,0.893062,0.903884
-4082.29,0.960708,0.390622,2,7,0,4083.75,0.89907,0.900161
-4082.43,0.990522,0.390622,2,7,0,4082.7,0.904793,0.89826
-4082.34,0.998849,0.390622,2,3,0,4082.44,0.902345,0.898836
-4082.68,0.852701,0.390622,2,3,0,4083.53,0.908521,0.897475
-4083.2,0.942901,0.390622,2,3,0,4083.3,0.912131,0.897628
-4082.95,0.998168,0.390622,3,9,0,4083.31,0.893664,0.903553
-4084.8,0.754024,0.390622,2,3,0,4085.04,0.900087,0.904228
-4083.09,1,0.390622,2,3,0,4084.36,0.889894,0.900685
-4082.65,1,0.390622,2,3,0,4083.06,0.900028,0.901456
-4082.98,0.835322,0.390622,2,7,0,4084,0.895769,0.898601
-4082.82,0.847028,0.390622,2,7,0,4084.68,0.905391,0.896561
-4082.35,0.968014,0.390622,2,7,0,4083.68,0.897323,0.899861
-4083.54,0.706144,0.390622,1,3,0,4084.11,0.904586,0.90152
-4086.24,0.649325,0.390622,1,3,0,4086.46,0.910268,0.902175
-4083.19,1,0.390622,2,3,0,4085.7,0.892292,0.899481
-4082.3,0.998605,0.390622,2,7,0,4083.67,0.900449,0.899444
-4082.89,0.870704,0.390622,2,3,0,4083.21,0.897382,0.898251
-4082.51,1,0.390622,2,7,0,4083.11,0.896012,0.899627
-4083.48,0.752219,0.390622,1,1,0,4083.49,0.892571,0.898905
-4083.13,1,0.390622,2,3,0,4083.58,0.90531,0.900648
-4083.13,0.757697,0.390622,1,1,0,4083.98,0.90531,0.900648
-4082.67,0.915276,0.390622,2,3,0,4084.13,0.907448,0.898518
-4083.67,0.847665,0.390622,2,7,0,4084.22,0.907256,0.900743
-4083.69,0.728528,0.390622,2,7,0,4086.61,0.901013,0.89607
-4082.42,0.997469,0.390622,2,7,0,4085.53,0.896888,0.899662
-4082.74,0.805697,0.390622,2,3,0,4083.75,0.905028,0.899947
-4082.39,1,0.390622,1,3,0,4082.68,0.903715,0.899015
-4082.42,0.856882,0.390622,2,5,0,4083.22,0.896238,0.899901
-4083.01,0.843635,0.390622,2,7,0,4084.08,0.897255,0.902894
-4082.66,0.954863,0.390622,1,3,0,4083.38,0.890364,0.90207
-4084.25,0.95753,0.390622,3,11,0,4085.14,0.920132,0.893945
-4082.64,0.998516,0.390622,3,9,0,4084.48,0.890701,0.902753
-4082.3,0.975458,0.390622,2,7,0,4082.95,0.900248,0.89936
-4082.62,0.94177,0.390622,2,7,0,4082.73,0.896576,0.899114
-4082.65,0.9926,0.390622,2,7,0,4083.8,0.902154,0.897511
-4082.79,0.903477,0.390622,1,3,0,4083.44,0.90606,0.899644
-4082.41,1,0.390622,1,3,0,4082.8,0.904341,0.89837
-4083.16,0.939524,0.390622,3,7,0,4083.49,0.912754,0.896939
-4082.44,0.999365,0.390622,4,15,0,4083.37,0.902084,0.898198
-4082.7,0.929809,0.390622,1,1,0,4082.71,0.900742,0.897709
-4082.48,0.937147,0.390622,2,3,0,4082.96,0.90519,0.898868
-4082.32,0.994572,0.390622,3,7,0,4082.53,0.896704,0.900946
-4082.47,0.970945,0.390622,2,3,0,4082.53,0.894407,0.900449
-4082.34,1,0.390622,2,3,0,4082.48,0.896556,0.901085
-4082.45,0.983429,0.390622,2,7,0,4082.99,0.902584,0.898059
-4083.96,0.669878,0.390622,2,3,0,4085.23,0.898554,0.896406
-4082.55,0.976674,0.390622,2,3,0,4084.29,0.906869,0.897795
-4082.29,0.875693,0.390622,2,7,0,4083.41,0.898558,0.900343
-4082.36,0.986471,0.390622,2,7,0,4082.47,0.901133,0.900113
-4082.31,0.999895,0.390622,2,7,0,4082.35,0.90001,0.899316
-4082.36,0.986841,0.390622,4,15,0,4082.47,0.899672,0.900598
-4082.89,0.86763,0.390622,2,7,0,4083.44,0.897311,0.898266
-4082.72,0.978694,0.390622,2,3,0,4083.12,0.900501,0.901491
-4082.49,1,0.390622,2,3,0,4082.7,0.897399,0.899196
-4082.65,0.999821,0.390622,3,7,0,4082.8,0.908145,0.897311
-4082.6,0.969624,0.390622,4,15,0,4083.1,0.901406,0.897819
-4082.4,0.995205,0.390622,3,11,0,4082.72,0.894147,0.901206
-4084.6,0.434818,0.390622,2,3,0,4086.67,0.882397,0.901702
-4084.99,0.96623,0.390622,2,3,0,4085.2,0.896847,0.905264
-4083.32,0.997637,0.390622,4,15,0,4085.23,0.890652,0.904708
-4082.98,0.958438,0.390622,3,7,0,4084.06,0.896784,0.902962
-4084.07,0.917177,0.390622,2,7,0,4086.12,0.903415,0.895049
-4082.66,0.882949,0.390622,2,3,0,4085,0.904694,0.897068
-4082.45,1,0.390622,2,3,0,4082.64,0.90524,0.898215
-4082.32,0.993624,0.390622,2,7,0,4082.91,0.901786,0.899392
-4082.77,0.990769,0.390622,3,11,0,4082.77,0.890993,0.903405
-4083.31,0.753927,0.390622,2,3,0,4083.9,0.888928,0.900685
-4085.61,0.476382,0.390622,1,1,0,4085.76,0.885675,0.899119
-4084.05,0.967072,0.390622,1,3,0,4086.03,0.88487,0.901311
-4083.68,1,0.390622,1,1,0,4084.22,0.886103,0.901346
-4082.75,0.970734,0.390622,2,3,0,4083.97,0.891007,0.903366
-4083.29,0.791014,0.390622,2,3,0,4083.68,0.887378,0.901495
-4082.93,1,0.390622,2,7,0,4083.31,0.901637,0.901552
-4083.43,0.873493,0.390622,1,1,0,4083.54,0.903343,0.901781
-4084.79,0.990344,0.390622,3,7,0,4084.93,0.919027,0.897067
-4083.95,0.906474,0.390622,2,3,0,4085.9,0.918026,0.895685
-4084.2,0.991376,0.390622,3,11,0,4084.91,0.883574,0.906803
-4083.48,0.956119,0.390622,3,7,0,4084.46,0.885222,0.905367
-4083.05,0.907919,0.390622,3,7,0,4084.19,0.89586,0.898438
-4083.28,0.986807,0.390622,2,7,0,4083.59,0.908764,0.899538
-4083.59,0.981508,0.390622,2,7,0,4085.02,0.887671,0.900734
-4082.87,1,0.390622,1,1,0,4083.41,0.88978,0.901344
-4082.84,0.937895,0.390622,3,7,0,4083.36,0.891321,0.900628
-4082.69,0.993933,0.390622,2,7,0,4083.29,0.904097,0.900195
-4082.36,1,0.390622,2,3,0,4082.63,0.898731,0.899297
-4082.57,0.995467,0.390622,2,7,0,4082.94,0.907202,0.897711
-4084.85,0.678806,0.390622,2,7,0,4085.65,0.91825,0.897572
-4083.76,1,0.390622,2,7,0,4085.4,0.899959,0.896251
-4083.54,0.744439,0.390622,2,7,0,4087.02,0.890808,0.905024
-4083.3,0.956712,0.390622,2,7,0,4089.26,0.909177,0.895096
-4083.06,0.799335,0.390622,2,7,0,4086.57,0.89315,0.899381
-4082.56,1,0.390622,2,7,0,4083.01,0.89373,0.900409
-4082.53,0.935169,0.390622,2,3,0,4083.11,0.892007,0.901654
-4082.29,0.995043,0.390622,3,11,0,4082.69,0.89788,0.900372
-4083.4,0.692761,0.390622,2,3,0,4083.9,0.905738,0.900917
-4082.47,1,0.390622,1,3,0,4083.18,0.902188,0.900252
-4082.98,0.954726,0.390622,2,3,0,4083.01,0.903221,0.901126
-4082.52,1,0.390622,2,3,0,4082.94,0.902924,0.900146
-4082.4,0.998612,0.390622,2,7,0,4082.73,0.894767,0.900702
-4082.56,0.981178,0.390622,3,11,0,4082.72,0.90694,0.897646
-4082.98,0.892702,0.390622,2,3,0,4083.11,0.904436,0.896359
-4082.69,1,0.390622,2,3,0,4082.99,0.903869,0.897101
-4082.34,0.983718,0.390622,2,7,0,4083.57,0.895884,0.900821
-4083.89,0.778182,0.390622,2,5,0,4084.85,0.890431,0.905571
-4083.26,0.996034,0.390622,4,15,0,4084.8,0.913862,0.895676
-4082.38,0.891229,0.390622,2,5,0,4084.25,0.897391,0.899645
-4083.64,0.692943,0.390622,1,3,0,4084.32,0.902782,0.902235
-4082.5,0.993537,0.390622,2,7,0,4084.37,0.9043,0.899473
-4082.82,0.874926,0.390622,2,7,0,4083.53,0.896917,0.898533
-4082.42,1,0.390622,1,1,0,4082.71,0.898509,0.899117
-4084.59,0.729437,0.390622,2,3,0,4084.93,0.909671,0.900938
-4082.34,0.998952,0.390622,1,3,0,4084.43,0.902517,0.89899
-4082.83,0.897716,0.390622,2,7,0,4083.03,0.90394,0.90057
-4085.49,0.761075,0.390622,2,7,0,4086.01,0.901962,0.894054
-4082.84,0.89285,0.390622,2,3,0,4085.85,0.910259,0.897191
-4082.84,0.916141,0.390622,1,3,0,4083.34,0.910259,0.897191
-4082.89,1,0.390622,2,3,0,4082.94,0.910775,0.896634
-4082.37,0.998363,0.390622,2,7,0,4083.15,0.903101,0.898591
-4082.51,0.994814,0.390622,2,3,0,4082.52,0.906027,0.897761
-4083.22,0.67857,0.390622,2,7,0,4085.89,0.885174,0.903374
-4084.31,0.694847,0.390622,1,1,0,4084.36,0.881884,0.902459
-4082.53,0.970281,0.390622,2,3,0,4084.61,0.893785,0.902407
-4083.02,0.977818,0.390622,3,7,0,4083.08,0.90953,0.895702
-4082.72,0.941291,0.390622,2,3,0,4083.46,0.908838,0.897677
-4084.5,0.740956,0.390622,2,3,0,4085.33,0.904402,0.894369
-4083.06,0.78633,0.390622,2,3,0,4086.93,0.902469,0.896614
-4084.66,0.866742,0.390622,2,3,0,4084.76,0.909929,0.900915
-4082.61,0.88661,0.390622,2,7,0,4086.45,0.891092,0.902602
-4084.87,0.55739,0.390622,2,3,0,4086.68,0.879351,0.90296
-4083.74,1,0.390622,3,15,0,4086.18,0.916655,0.894365
-4082.3,0.993971,0.390622,2,5,0,4084.37,0.898848,0.899789
-4082.69,0.896386,0.390622,1,3,0,4082.84,0.901394,0.90113
-4083.04,0.982588,0.390622,2,7,0,4083.28,0.903439,0.896442
-4083.04,0.638749,0.390622,1,3,0,4084.8,0.903439,0.896442
-4082.49,1,0.390622,2,3,0,4082.98,0.904146,0.897727
-4082.51,0.994476,0.390622,1,1,0,4082.52,0.903947,0.897657
-4084.86,0.477849,0.390622,2,3,0,4086.14,0.914084,0.899499
-4085.06,0.970095,0.390622,2,3,0,4085.94,0.894135,0.896626
-4085.77,0.81212,0.390622,1,1,0,4086.45,0.893593,0.896192
-4084.62,1,0.390622,2,3,0,4085.97,0.896794,0.896221
-4084.25,1,0.390622,3,7,0,4088.26,0.908017,0.893904
-4082.29,0.973938,0.390622,2,7,0,4085.76,0.898708,0.900364
-4082.59,0.980807,0.390622,2,5,0,4083.08,0.90503,0.897258
-4084.24,0.90407,0.390622,2,7,0,4085.35,0.915703,0.893024
-4084.79,0.944694,0.390622,3,11,0,4085.17,0.887136,0.907141
-4083.4,1,0.390622,3,7,0,4085.89,0.898284,0.897179
-4084.05,0.894742,0.390622,3,11,0,4085.08,0.881748,0.903096
-4082.54,0.697793,0.390622,2,3,0,4085.92,0.892667,0.901084
-4083.63,0.679652,0.390622,2,3,0,4084.47,0.896419,0.903996
-4084.69,0.842448,0.390622,2,3,0,4084.75,0.88422,0.900717
-4084.69,0.248455,0.390622,1,1,0,4087.93,0.88422,0.900717
-4082.44,0.766576,0.390622,2,3,0,4087.03,0.894339,0.900677
-4083.01,0.85526,0.390622,3,7,0,4083.91,0.888415,0.904171
-4082.99,1,0.390622,4,15,0,4083.03,0.887384,0.903894
-4082.33,0.948513,0.390622,3,7,0,4083.33,0.897327,0.900995
-4084.64,0.464018,0.390622,2,3,0,4085.91,0.895546,0.896575
-4085.03,0.986324,0.390622,2,3,0,4085.21,0.912846,0.900181
-4082.98,0.985253,0.390622,2,7,0,4085.11,0.894215,0.899135
-4083.23,0.950712,0.390622,2,7,0,4085.9,0.912449,0.895241
-4083.71,0.981131,0.390622,2,3,0,4083.88,0.917006,0.894842
-4083.93,0.959995,0.390622,2,3,0,4084.42,0.917185,0.893823
-4084.71,0.882832,0.390622,3,7,0,4084.9,0.913872,0.892504
-4082.54,0.979131,0.390622,2,7,0,4085.53,0.90579,0.897464
-4082.45,0.999593,0.390622,3,7,0,4082.62,0.905257,0.898311
-4082.52,0.888245,0.390622,2,3,0,4083.2,0.904775,0.897555
-4082.45,0.968032,0.390622,4,15,0,4083.11,0.897656,0.901514
-4082.71,0.997131,0.390622,2,7,0,4083.06,0.905366,0.896835
-4082.67,0.994017,0.390622,2,3,0,4082.78,0.907263,0.898615
-4082.74,0.951496,0.390622,2,3,0,4083.17,0.908699,0.898026
-4083.59,0.859324,0.390622,2,7,0,4084.43,0.893677,0.898366
-4082.8,0.812429,0.390622,2,7,0,4085.15,0.905373,0.899951
-4082.45,0.963516,0.390622,2,7,0,4083.7,0.893403,0.901882
-4083.8,0.974387,0.390622,3,7,0,4083.84,0.883572,0.906049
-4087.12,0.393748,0.390622,3,7,0,4089.76,0.889576,0.908566
-4084.73,1,0.390622,1,1,0,4086.47,0.885922,0.907262
-4084.58,1,0.390622,2,3,0,4084.94,0.882394,0.907442
-4085.12,0.856771,0.390622,2,3,0,4086.64,0.879385,0.908309
-4084.78,0.961102,0.390622,2,3,0,4085.31,0.876414,0.906981
-4083.06,0.953108,0.390622,3,7,0,4085.15,0.889039,0.90119
-4082.93,1,0.390622,1,1,0,4083.15,0.88989,0.901108
-4082.43,0.986917,0.390622,2,3,0,4083.01,0.894397,0.901824
-4082.33,0.999693,0.390622,2,7,0,4082.46,0.89616,0.900684
-4083.77,0.839643,0.390622,2,7,0,4085.2,0.916321,0.89414
-4083.87,0.993257,0.390622,1,1,0,4083.88,0.916649,0.893875
-4083.65,1,0.390622,2,3,0,4084.12,0.916691,0.895066
-4082.44,0.652763,0.390622,2,5,0,4086.14,0.90046,0.898531
-4082.88,0.953027,0.390622,2,3,0,4082.88,0.898741,0.897866
-4083.01,0.99467,0.390622,2,3,0,4083.05,0.907184,0.899679
-4082.53,1,0.390622,1,3,0,4083.01,0.906398,0.898324
-4082.29,0.997694,0.390622,2,5,0,4082.8,0.89897,0.899845
-4082.32,0.999377,0.390622,2,7,0,4082.34,0.902121,0.899159
-4082.35,0.975743,0.390622,3,7,0,4082.52,0.902486,0.899375
-4083.57,0.952727,0.390622,3,11,0,4083.71,0.916068,0.895715
-4083.27,1,0.390622,2,3,0,4083.68,0.911108,0.895048
-4083.34,0.987296,0.390622,2,3,0,4083.45,0.914159,0.896587
-4082.71,0.914846,0.390622,2,3,0,4084.14,0.901421,0.897527
-4082.45,0.997523,0.390622,2,3,0,4082.78,0.905069,0.898127
-4083.74,0.71625,0.390622,1,3,0,4084.04,0.908934,0.900201
-4084.65,0.986988,0.390622,3,15,0,4086.27,0.884533,0.907347
-4082.38,1,0.390622,4,15,0,4084.47,0.895227,0.901467
-4084.51,0.632471,0.390622,2,3,0,4085.79,0.883853,0.901124
-4083.63,1,0.390622,2,3,0,4084.91,0.904087,0.901798
-4089.02,0.423517,0.390622,1,3,0,4089.23,0.907984,0.904693
-4082.38,0.862757,0.390622,2,3,0,4088.82,0.894834,0.900872
-4083.13,0.931629,0.390622,2,5,0,4083.75,0.885722,0.903735
-4083.83,0.906301,0.390622,3,15,0,4084.28,0.91348,0.8938
-4083.78,1,0.390622,2,3,0,4084,0.917127,0.895826
-4082.38,0.994665,0.390622,2,7,0,4084.64,0.903005,0.89842
-4083,0.867558,0.390622,2,7,0,4083.98,0.89786,0.90273
-4082.83,1,0.390622,2,3,0,4083.01,0.891972,0.900354
-4083.42,0.561713,0.390622,2,3,0,4087.48,0.884557,0.90509
-4082.75,0.986839,0.390622,2,5,0,4084.25,0.889549,0.903191
-4083.78,0.86545,0.390622,2,3,0,4084.26,0.881396,0.905258
-4084.07,0.899157,0.390622,2,3,0,4084.57,0.880262,0.906172
-4083.36,0.864692,0.390622,2,3,0,4084.65,0.891267,0.904676
-4084.05,0.847302,0.390622,2,3,0,4084.3,0.883691,0.901915
-4082.44,0.955773,0.390622,3,7,0,4084.79,0.893526,0.901331
-4082.47,0.973255,0.390622,2,7,0,4082.96,0.905368,0.898608
-4082.59,0.985268,0.390622,2,7,0,4083.22,0.891014,0.902131
-4082.71,0.983861,0.390622,3,11,0,4083.72,0.90884,0.897081
-4084.35,0.640181,0.390622,2,7,0,4086.52,0.920031,0.8933
-4082.91,0.966794,0.390622,3,11,0,4085.55,0.905603,0.89632
-4082.95,0.793845,0.390622,2,3,0,4084.55,0.910612,0.897679
-4083.04,0.952797,0.390622,2,3,0,4083.52,0.911855,0.897104
